date,pit_id,species,river,site,site_no,searchday,length,hallprint_color,hallprint1,hallprint2,sex,recap,event,clay,silt,sand,gravel,cobble,boulder,bedrock,flow1,flow2,flow3,flow4,depth1,depth2,depth3,depth4,manhours,time,people,temp,do,cond,ph,notes
8/3/2022,NA,,Neches,Lower Neches,1,2,79,Yellow,Q005,Q005,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,64,Yellow,Q004,Q004,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,63,Yellow,Q004,Q004,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,65,Yellow,Q004,Q004,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,73,Yellow,Q003,Q003,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,63,Yellow,Q003,Q003,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,70,Yellow,Q003,Q003,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,71,Yellow,Q003,Q003,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,63,Yellow,Q002,Q002,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,60,Yellow,Q002,Q002,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,73,Yellow,Q001,Q001,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,70,Yellow,Q001,Q001,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,71,Yellow,Q001,Q001,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,72,Yellow,Q000,Q000,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/4/2022,NA,AMPL,Neches,Rockland,2,3,78,Yellow,L442,L442,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,ONE TAG
8/4/2022,NA,LATE,Neches,Rockland,2,3,114,Yellow,L146,L146,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,ONE TAG
8/4/2022,NA,POPU,Neches,Rockland,2,3,120,Yellow,L336,L336,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,ONE TAG
8/4/2022,NA,POPU,Neches,Rockland,2,3,143,Yellow,L324,L324,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,ONE TAG
8/4/2022,NA,AMPL,Neches,Rockland,2,3,76,Yellow,L433,L433,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,ONE TAG
8/4/2022,NA,CYPU,Neches,Rockland,2,3,46,Yellow,L207,L207,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,ONE TAG
8/4/2022,NA,POPU,Neches,Rockland,2,3,136,Yellow,L396,L396,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,ONE TAG
8/4/2022,NA,,Neches,Rockland,2,3,126,Pink,R157,R157,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,MORT
8/4/2022,NA,TRVE,Neches,Rockland,2,3,78,Yellow,L181,L181,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L117,L117,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L007,L007,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L103,L103,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L023,L023,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L102,L102,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L004,L004,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L062,L062,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,,Neches,Lower Neches,1,1,NA,Yellow,L028,L028,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,MORT
8/2/2022,NA,LATE,Neches,Lower Neches,1,1,110,Yellow,L999,L999,M,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,LATE,Neches,Lower Neches,1,1,108,Yellow,L999,L999,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,LATE,Neches,Lower Neches,1,1,87,Yellow,L998,L998,F,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,LATE,Neches,Lower Neches,1,1,83,Yellow,L998,L998,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,86,Yellow,L998,L998,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,LATE,Neches,Lower Neches,1,1,80,Yellow,L997,L997,F,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,80,Yellow,L997,L997,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,78,Yellow,L997,L997,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,LATE,Neches,Lower Neches,1,1,83,Yellow,L996,L996,F,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,LATE,Neches,Lower Neches,1,1,82,Yellow,L996,L996,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,67,Yellow,L996,L996,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,QUQU,Neches,Lower Neches,1,1,63,Yellow,L995,L995,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,60,Yellow,L995,L995,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,61,Yellow,L995,L995,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,QUQU,Neches,Lower Neches,1,1,76,Yellow,L994,L994,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,68,Yellow,L994,L994,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,74,Yellow,L994,L994,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,QUQU,Neches,Lower Neches,1,1,55,Yellow,L993,L993,NA,RECAP,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,54,Yellow,L993,L993,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,51,Yellow,L993,L993,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,TRNO,Neches,Lower Neches,1,1,57,Yellow,L992,L992,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,TRNO,Neches,Lower Neches,1,1,65,Yellow,L991,L991,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,70,Yellow,L991,L991,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,QUQU,Neches,Lower Neches,1,1,52,Yellow,L990,L990,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,54,Yellow,L990,L990,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,53,Yellow,L990,L990,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,QUQU,Neches,Lower Neches,1,1,70,Yellow,L989,L989,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,QUQU,Neches,Lower Neches,1,1,48,Yellow,L989,L989,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,44,Yellow,L989,L989,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,47,Yellow,L989,L989,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,67,Yellow,L988,L988,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,67,Yellow,L988,L988,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,TRDO,Neches,Lower Neches,1,1,36,Yellow,L987,L987,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,32,Yellow,L987,L987,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,75,Yellow,L986,L986,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,74,Yellow,L986,L986,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,72,Yellow,L986,L986,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,79,Yellow,L985,L985,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,78,Yellow,L985,L985,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,80,Yellow,L985,L985,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,25,Yellow,L984,L984,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,65,Yellow,L983,L983,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,68,Yellow,L983,L983,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,66,Yellow,L983,L983,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,37,Yellow,L981,L981,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,33,Yellow,L981,L981,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,67,Yellow,L980,L980,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,67,Yellow,L980,L980,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,64,Yellow,L980,L980,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,61,Yellow,L979,L979,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,61,Yellow,L979,L979,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,74,Yellow,L978,L978,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,75,Yellow,L978,L978,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,83,Yellow,L977,L977,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,77,Yellow,L977,L977,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,79,Yellow,L977,L977,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,73,Yellow,L976,L976,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,70,Yellow,L976,L976,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,82,Yellow,L975,L975,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,82,Yellow,L975,L975,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,67,Yellow,L975,L975,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,94,Yellow,L974,L974,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,90,Yellow,L974,L974,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,92,Yellow,L974,L974,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,66,Yellow,L973,L973,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,69,Yellow,L973,L973,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,77,Yellow,L972,L972,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,77,Yellow,L972,L972,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,22,Yellow,L972,L972,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,AMPL,Neches,Lower Neches,1,1,77,Yellow,L971,L971,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,76,Yellow,L971,L971,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,76,Yellow,L971,L971,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,89,Yellow,L970,L970,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,89,Yellow,L970,L970,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,90,Yellow,L970,L970,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,98,Yellow,L969,L969,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,95,Yellow,L969,L969,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,90,Yellow,L969,L969,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,80,Yellow,L968,L968,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,83,Yellow,L968,L968,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,85,Yellow,L967,L967,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,84,Yellow,L967,L967,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,61,Yellow,L967,L967,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,75,Yellow,L966,L966,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,72,Yellow,L966,L966,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,76,Yellow,L966,L966,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,86,Yellow,L965,L965,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,89,Yellow,L965,L965,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,57,Yellow,L964,L964,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,57,Yellow,L964,L964,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,72,Yellow,L964,L964,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,67,Yellow,L963,L963,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,,Neches,Lower Neches,1,1,68,Yellow,L963,L963,NA,RECAP,2,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/3/2022,NA,,Neches,Lower Neches,1,2,67,Yellow,L963,L963,NA,RECAP,3,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
8/2/2022,NA,PLDO,Neches,Lower Neches,1,1,85,Yellow,L962,L962,NA,NEW,1,0,100,0,0,0,0,0,0,0,0,NA,1,0.5,0.2,NA,4,20,12,30.2,6.35,149.8,NA,
